;ShotType;Transition;TwoLegged;Angle;Distance;competition_EURO;competition_NBA;competition_SLO1;competition_U14;playertype_F;playertype_G;movement_dribble or cut;movement_no
1657;0;0;1;35.57;5.99;0;1;0;0;0;1;0;1
1658;0;0;1;68.11;7.16;0;1;0;0;0;1;0;1
1659;0;1;1;53.53;1.15;0;1;0;0;0;1;0;1
1660;1;0;0;67.14;0.77;0;1;0;0;0;1;0;0
1661;5;0;0;29.09;1.79;0;1;0;0;0;1;1;0
1662;0;0;1;28.55;5.92;0;1;0;0;0;1;0;1
1663;0;0;1;64.53;7.36;0;1;0;0;0;1;0;1
1664;0;0;1;76.68;7.27;0;1;0;0;0;1;0;1
1665;0;0;1;77.86;7.18;0;1;0;0;0;1;0;1
1666;0;0;1;81.34;7.1;0;1;0;0;0;1;0;1
1667;1;0;1;40.4;1.26;0;1;0;0;0;1;0;1
1668;5;1;0;0.0;2.78;0;1;0;0;0;1;1;0
1669;0;1;1;47.22;7.42;0;1;0;0;0;1;0;1
1670;5;0;0;2.64;1.18;0;1;0;0;0;1;1;0
1671;0;1;1;81.47;7.21;0;1;0;0;0;1;0;1
1672;5;1;0;15.02;1.05;0;1;0;0;0;1;0;0
1673;0;0;0;60.41;0.94;0;1;0;0;0;1;0;1
1674;0;1;1;30.77;7.98;0;1;0;0;0;1;0;1
1675;1;1;0;49.58;0.71;0;1;0;0;0;1;1;0
1676;0;0;1;31.42;7.52;0;1;0;0;0;1;0;1
1677;0;0;1;2.51;7.47;0;1;0;0;0;1;0;1
1678;0;0;1;28.23;4.03;0;1;0;0;0;1;0;1
1679;0;0;1;46.33;7.37;0;1;0;0;0;1;0;1
1680;0;0;1;8.37;5.98;0;1;0;0;0;0;0;1
1681;1;0;1;12.46;0.76;0;1;0;0;0;0;0;1
1682;0;0;1;18.08;2.81;0;1;0;0;0;0;0;1
1683;0;0;1;85.71;5.46;0;1;0;0;0;0;0;1
1684;0;0;1;0.5;6.19;0;1;0;0;0;0;0;1
1685;0;0;1;65.65;1.79;0;1;0;0;0;0;0;1
1686;5;0;1;56.62;1.04;0;1;0;0;0;0;0;1
1687;0;0;1;37.05;3.34;0;1;0;0;0;0;0;1
1688;0;0;1;10.39;5.74;0;1;0;0;0;0;0;1
1689;0;0;1;46.26;2.18;0;1;0;0;0;0;0;1
1690;0;0;1;78.73;3.22;0;1;0;0;0;0;0;1
1691;0;0;1;44.18;6.72;0;1;0;0;0;0;0;1
1692;0;0;1;81.5;3.14;0;1;0;0;0;0;0;1
1693;0;0;1;24.69;3.0;0;1;0;0;0;0;0;1
1694;3;0;0;3.36;2.78;0;1;0;0;0;0;0;1
1695;0;0;1;21.02;4.1;0;1;0;0;0;0;0;1
1696;0;0;1;0.57;5.48;0;1;0;0;0;0;0;1
1697;0;0;1;58.71;2.48;0;1;0;0;0;0;0;1
1698;3;0;0;17.36;2.74;0;1;0;0;0;0;0;1
1699;0;0;0;10.88;2.88;0;1;0;0;0;0;0;1
1700;0;0;1;67.3;4.48;0;1;0;0;0;0;0;1
1701;0;0;1;43.23;5.32;0;1;0;0;0;0;0;1
1702;0;0;1;32.55;6.17;0;1;0;0;0;0;0;1
1703;0;0;1;72.66;2.11;0;1;0;0;0;0;0;1
1704;5;0;1;0.0;5.53;0;1;0;0;0;0;0;1
1705;0;0;1;55.9;2.5;0;1;0;0;0;0;0;1
1706;0;0;1;22.04;5.08;0;1;0;0;1;0;0;1
1707;3;0;1;5.53;1.13;0;1;0;0;1;0;0;1
1708;0;0;1;34.57;5.18;0;1;0;0;1;0;0;1
1709;0;0;1;27.65;5.75;0;1;0;0;1;0;0;1
1710;1;0;1;41.2;0.91;0;1;0;0;1;0;0;1
1711;0;0;1;57.86;1.29;0;1;0;0;1;0;0;1
1712;0;0;1;31.57;2.81;0;1;0;0;1;0;0;1
1713;0;0;1;57.51;4.45;0;1;0;0;1;0;0;1
1714;0;0;1;16.6;5.72;0;1;0;0;1;0;0;1
1715;0;0;1;1.03;6.08;0;1;0;0;1;0;0;1
1716;0;0;1;20.5;5.91;0;1;0;0;1;0;0;1
1717;0;0;1;45.28;5.59;0;1;0;0;1;0;0;1
1718;0;0;1;73.3;2.95;0;1;0;0;1;0;0;1
1719;0;0;1;16.55;4.97;0;1;0;0;1;0;0;1
1720;0;0;1;7.53;1.25;0;1;0;0;1;0;0;1
1721;0;0;1;76.25;5.66;0;1;0;0;1;0;0;1
1722;0;0;1;6.73;7.9;0;1;0;0;0;1;0;1
1723;0;0;1;66.32;7.19;0;1;0;0;0;1;0;1
1724;3;0;1;17.48;0.54;0;1;0;0;0;1;0;1
1725;0;0;1;14.57;2.81;0;1;0;0;0;1;0;1
1726;1;0;0;36.37;0.92;0;1;0;0;0;1;1;0
1727;0;0;1;23.1;7.63;0;1;0;0;0;1;0;1
1728;0;0;1;37.95;6.11;0;1;0;0;0;1;0;1
1729;4;0;1;30.57;1.5;0;1;0;0;0;1;0;1
1730;0;0;1;0.84;7.46;0;1;0;0;0;1;0;1
1731;0;0;1;83.72;3.23;0;1;0;0;0;1;0;1
1732;5;0;1;0.94;3.33;0;1;0;0;0;1;0;1
1733;0;0;1;25.64;7.42;0;1;0;0;0;1;0;1
1734;0;0;1;43.32;7.38;0;1;0;0;0;1;0;1
1735;0;0;1;49.36;1.22;0;1;0;0;0;1;0;1
1736;0;0;1;10.36;3.33;0;1;0;0;0;1;0;1
1737;3;0;1;26.91;1.32;0;1;0;0;1;0;0;1
1738;0;0;1;70.96;3.11;0;1;0;0;1;0;0;1
1739;1;0;1;58.66;0.57;0;1;0;0;1;0;0;1
1740;0;0;1;62.68;2.45;0;1;0;0;1;0;0;1
1741;0;0;1;16.19;1.17;0;1;0;0;1;0;0;1
1742;4;0;1;62.03;2.28;0;1;0;0;1;0;0;1
1743;0;0;1;44.15;6.25;0;1;0;0;0;1;0;1
1744;0;1;1;4.62;7.43;0;1;0;0;0;1;0;1
1745;0;0;1;62.74;2.82;0;1;0;0;0;1;0;1
1746;0;0;1;8.01;7.42;0;1;0;0;0;1;0;1
1747;0;0;1;26.89;6.02;0;1;0;0;0;1;0;1
1748;0;0;1;37.99;5.48;0;1;0;0;0;1;0;1
1749;0;0;1;89.82;7.08;0;1;0;0;0;1;0;1
1750;0;1;1;32.58;7.48;0;1;0;0;0;1;0;1
1751;0;0;0;24.16;0.93;0;1;0;0;0;1;0;1
1752;0;0;1;62.74;2.82;0;1;0;0;0;1;0;1
1753;0;0;0;23.23;1.1;0;1;0;0;0;1;0;1
1754;1;1;0;54.64;0.8;0;1;0;0;0;1;1;0
1755;0;1;1;70.22;7.23;0;1;0;0;0;1;0;1
1756;0;0;1;85.84;7.15;0;1;0;0;0;1;0;1
1757;0;0;1;50.8;7.45;0;1;0;0;0;1;0;1
1758;0;0;1;33.39;7.42;0;1;0;0;0;1;0;1
1759;0;0;1;77.22;2.34;0;1;0;0;0;1;0;1
1760;0;1;1;32.47;7.6;0;1;0;0;0;1;0;1
1761;0;1;1;58.21;7.36;0;1;0;0;0;1;0;1
1762;0;0;1;87.6;7.14;0;1;0;0;0;1;0;1
1763;0;1;1;76.87;7.38;0;1;0;0;1;0;0;1
1764;1;0;1;52.4;1.03;0;1;0;0;1;0;0;1
1765;0;1;1;78.81;7.21;0;1;0;0;1;0;0;1
1766;0;0;1;30.04;5.44;0;1;0;0;1;0;0;1
1767;0;0;1;28.3;7.35;0;1;0;0;1;0;0;1
1768;0;0;1;43.35;7.53;0;1;0;0;1;0;0;1
1769;0;0;1;20.41;7.49;0;1;0;0;1;0;0;1
1770;0;0;1;28.6;7.62;0;1;0;0;1;0;0;1
1771;0;0;1;45.42;7.41;0;1;0;0;1;0;0;1
1772;0;0;1;68.48;2.16;0;1;0;0;1;0;0;1
1773;0;1;1;28.3;5.97;0;1;0;0;1;0;0;1
1774;0;0;1;44.47;5.13;0;1;0;0;1;0;0;1
1775;0;0;1;49.24;7.55;0;1;0;0;1;0;0;1
1776;0;0;1;33.16;7.46;0;1;0;0;1;0;0;1
1777;5;0;1;50.05;1.07;0;1;0;0;1;0;0;1
1778;0;1;0;66.58;1.3;0;1;0;0;1;0;1;0
1779;0;0;1;11.34;6.09;0;1;0;0;1;0;0;1
1780;0;0;1;28.27;8.16;0;1;0;0;1;0;0;1
1781;0;0;1;79.32;7.26;0;1;0;0;1;0;0;1
1782;0;0;1;57.66;5.6;0;1;0;0;1;0;0;1
1783;1;0;0;58.69;0.89;0;1;0;0;1;0;0;0
1784;0;1;1;29.72;7.58;0;1;0;0;1;0;0;1
1785;0;0;1;49.1;0.79;0;1;0;0;1;0;0;1
1786;1;0;1;28.06;0.46;0;1;0;0;1;0;0;1
1787;1;0;1;50.18;0.64;0;1;0;0;1;0;0;1
1788;0;0;1;12.25;2.05;0;1;0;0;1;0;0;1
1789;1;0;0;25.16;0.51;0;1;0;0;1;0;1;0
1790;1;1;1;61.28;0.62;0;1;0;0;1;0;0;1
1791;5;0;0;16.3;1.75;0;1;0;0;1;0;0;1
1792;0;0;1;56.38;3.92;0;1;0;0;1;0;0;1
1793;0;0;1;59.97;3.02;0;1;0;0;1;0;0;1
1794;1;1;0;31.21;0.74;0;1;0;0;0;1;1;0
1795;0;0;1;72.28;4.06;0;1;0;0;0;1;0;1
1796;0;0;1;82.36;3.9;0;1;0;0;1;0;0;1
1797;1;0;1;11.85;0.53;0;1;0;0;1;0;0;1
1798;1;0;1;41.84;0.33;0;1;0;0;1;0;0;1
1799;3;0;1;45.79;1.14;0;1;0;0;1;0;0;1
1800;5;1;0;14.81;1.28;0;1;0;0;1;0;1;0
1801;0;0;1;47.66;5.6;0;1;0;0;0;1;0;1
1802;5;0;1;37.2;0.72;0;1;0;0;0;1;0;1
1803;0;0;1;1.93;6.47;0;1;0;0;0;1;0;1
1804;0;1;1;21.19;7.53;0;1;0;0;0;1;0;1
1805;0;0;1;3.34;7.47;0;1;0;0;0;1;0;1
1806;0;0;1;52.74;7.32;0;1;0;0;0;1;0;1
1807;0;0;1;52.87;2.87;0;1;0;0;0;1;0;1
1808;0;1;0;61.28;0.62;0;1;0;0;0;1;1;0
1809;0;0;1;54.17;1.07;0;1;0;0;0;1;0;1
1810;0;0;1;18.04;7.56;0;1;0;0;0;1;0;1
1811;5;0;1;63.39;1.03;0;1;0;0;0;1;0;1
1812;1;1;0;40.49;0.75;0;1;0;0;0;1;0;0
1813;0;0;1;44.82;7.49;0;1;0;0;0;1;0;1
1814;0;0;1;36.41;6.05;0;1;0;0;0;1;0;1
1815;0;0;1;0.82;7.57;0;1;0;0;0;1;0;1
1816;0;0;0;72.02;1.14;0;1;0;0;0;1;0;1
1817;0;1;0;33.59;0.69;0;1;0;0;0;1;1;0
1818;5;1;1;31.97;1.13;0;1;0;0;0;1;0;1
1819;0;0;1;5.89;5.84;0;1;0;0;0;1;0;1
1820;0;0;1;45.62;5.94;0;1;0;0;0;1;0;1
1821;1;1;0;52.4;1.03;0;1;0;0;0;1;1;0
1822;5;0;0;8.17;1.92;0;1;0;0;0;1;1;0
1823;0;0;1;51.51;7.65;0;1;0;0;0;1;0;1
1824;1;1;1;2.06;1.51;0;1;0;0;0;1;0;1
1825;0;0;1;27.9;7.44;0;1;0;0;0;1;0;1
1826;5;1;0;41.56;7.47;0;1;0;0;0;1;1;0
1827;5;0;0;57.86;1.29;0;1;0;0;0;1;1;0
1828;3;0;1;37.2;0.72;0;1;0;0;0;1;0;1
1829;1;0;1;65.93;0.6;0;1;0;0;1;0;0;1
1830;0;0;1;0.0;5.48;0;1;0;0;1;0;0;1
1831;0;0;1;2.91;1.07;0;1;0;0;1;0;0;1
1832;3;0;1;24.77;1.3;0;1;0;0;1;0;0;1
1833;1;0;1;67.37;1.06;0;1;0;0;1;0;0;1
1834;3;0;1;28.97;1.35;0;1;0;0;1;0;0;1
1835;5;0;1;61.2;3.48;0;1;0;0;1;0;0;1
1836;4;0;1;65.86;1.13;0;1;0;0;1;0;0;1
1837;3;0;0;63.3;1.64;0;1;0;0;1;0;0;1
1838;3;0;1;6.92;1.35;0;1;0;0;1;0;0;1
1839;0;0;0;28.28;3.22;0;1;0;0;0;0;0;1
1840;3;0;0;0.0;2.23;0;1;0;0;0;0;0;1
1841;0;0;1;22.74;4.51;0;1;0;0;0;0;0;1
1842;0;0;1;80.34;3.09;0;1;0;0;0;0;0;1
1843;3;0;1;77.13;3.07;0;1;0;0;0;0;0;1
1844;3;0;1;4.78;1.96;0;1;0;0;0;0;0;1
1845;1;0;1;36.13;0.37;0;1;0;0;0;0;0;1
1846;0;0;1;23.63;2.85;0;1;0;0;0;0;0;1
1847;3;0;1;0.0;1.73;0;1;0;0;0;0;0;1
1848;3;0;1;81.5;3.14;0;1;0;0;0;0;0;1
1849;3;0;1;54.45;1.27;0;1;0;0;0;0;0;1
1850;0;0;1;88.92;4.14;0;1;0;0;0;0;0;1
1851;3;0;1;62.72;2.69;0;1;0;0;0;0;0;1
1852;3;0;1;13.23;1.66;0;1;0;0;0;0;0;1
1853;0;0;1;7.89;7.53;0;1;0;0;0;1;0;1
1854;0;0;1;0.99;3.16;0;1;0;0;0;1;0;1
1855;0;1;1;88.41;7.13;0;1;0;0;0;1;0;1
1856;0;0;1;40.46;7.63;0;1;0;0;0;1;0;1
1857;0;0;1;18.84;7.42;0;1;0;0;0;1;0;1
1858;0;0;1;51.17;5.66;0;1;0;0;0;1;0;1
1859;5;0;0;61.96;3.33;0;1;0;0;0;1;1;0
1860;0;0;1;51.42;5.78;0;1;0;0;0;1;0;1
1861;0;0;1;8.22;6.09;0;1;0;0;0;1;0;1
1862;1;0;1;64.68;1.08;0;1;0;0;0;1;0;1
1863;3;0;1;1.94;4.82;0;1;0;0;0;1;0;1
1864;0;0;1;87.2;5.18;0;1;0;0;0;1;0;1
1865;0;0;1;29.27;5.9;0;1;0;0;0;1;0;1
1866;1;0;1;6.86;0.91;0;1;0;0;0;0;0;1
1867;0;0;1;8.55;4.76;0;1;0;0;0;0;0;1
1868;0;0;1;72.46;5.19;0;1;0;0;0;0;0;1
1869;0;0;1;30.04;5.44;0;1;0;0;0;0;0;1
1870;3;0;1;25.46;2.41;0;1;0;0;0;0;0;1
1871;3;0;1;1.44;2.17;0;1;0;0;0;0;0;1
1872;1;0;0;57.11;1.36;0;1;0;0;0;0;0;0
1873;4;0;1;43.82;1.1;0;1;0;0;0;0;0;1
1874;4;0;1;50.94;0.56;0;1;0;0;0;0;0;1
1875;0;0;1;36.73;5.73;0;1;0;0;0;0;0;1
1876;0;0;1;1.19;2.61;0;1;0;0;0;0;0;1
1877;0;0;0;63.72;2.91;0;1;0;0;0;0;0;1
1878;0;0;1;19.32;5.92;0;1;0;0;0;0;0;1
1879;4;0;1;53.02;0.95;0;1;0;0;0;0;0;1
1880;0;0;1;69.18;3.32;0;1;0;0;0;0;0;1
1881;5;0;1;60.98;1.18;0;1;0;0;0;0;0;1
1882;5;0;1;9.82;0.64;0;1;0;0;0;0;0;1
1883;3;0;1;65.86;1.13;0;1;0;0;0;0;0;1
1884;1;0;1;50.18;0.64;0;1;0;0;0;0;0;1
1885;0;0;1;79.98;1.71;0;1;0;0;0;0;0;1
1886;3;0;1;71.26;2.64;0;1;0;0;0;0;0;1
1887;0;0;1;13.23;1.66;0;1;0;0;0;0;0;1
1888;3;0;0;5.53;1.13;0;1;0;0;0;0;0;1
1889;0;0;1;30.31;5.07;0;1;0;0;0;0;0;1
1890;0;0;1;59.1;1.33;0;1;0;0;0;0;0;1
1891;0;0;1;7.4;3.8;0;1;0;0;1;0;0;1
1892;0;0;1;86.21;5.35;0;1;0;0;1;0;0;1
1893;0;0;1;25.48;5.95;0;1;0;0;1;0;0;1
1894;1;0;1;3.07;1.02;0;1;0;0;1;0;0;1
1895;0;0;1;26.91;5.77;0;1;0;0;1;0;0;1
1896;5;1;1;43.59;0.87;0;1;0;0;1;0;0;1
1897;0;0;1;10.06;6.23;0;1;0;0;1;0;0;1
1898;0;0;1;44.41;3.73;0;1;0;0;1;0;0;1
1899;4;1;1;9.04;0.69;0;1;0;0;1;0;0;1
1900;0;0;1;84.92;7.1;0;1;0;0;1;0;0;1
1901;4;0;1;83.72;0.71;0;1;0;0;1;0;0;1
1902;0;0;1;86.75;7.2;0;1;0;0;1;0;0;1
1903;1;1;0;54.19;0.6;0;1;0;0;0;1;1;0
1904;0;0;1;29.48;4.2;0;1;0;0;0;1;0;1
1905;1;1;0;53.11;0.68;0;1;0;0;0;1;1;0
1906;0;0;1;0.42;7.41;0;1;0;0;0;1;0;1
1907;1;1;0;20.78;0.61;0;1;0;0;0;1;1;0
1908;0;0;1;46.73;7.03;0;1;0;0;1;0;0;1
1909;0;0;1;0.0;2.67;0;1;0;0;1;0;0;1
1910;0;1;1;69.19;5.18;0;1;0;0;1;0;0;1
1911;3;1;1;81.0;2.26;0;1;0;0;1;0;0;1
1912;1;0;1;53.11;0.68;0;1;0;0;1;0;0;1
1913;0;0;1;50.61;1.34;0;1;0;0;1;0;0;1
1914;0;0;1;26.58;7.54;0;1;0;0;1;0;0;1
1915;0;0;1;40.88;7.32;0;1;0;0;0;1;0;1
1916;0;0;1;37.88;7.36;0;1;0;0;0;1;0;1
1917;0;0;1;4.83;3.23;0;1;0;0;0;1;0;1
1918;0;0;1;1.28;4.87;0;1;0;0;0;1;0;1
1919;0;0;1;0.42;7.46;0;1;0;0;0;1;0;1
1920;0;0;1;84.88;7.05;0;1;0;0;0;1;0;1
1921;5;0;0;81.61;2.42;0;1;0;0;0;1;0;0
1922;0;0;1;23.45;4.65;0;1;0;0;0;1;0;1
1923;5;0;0;19.5;2.77;0;1;0;0;0;1;0;0
1924;0;0;1;42.33;6.14;0;1;0;0;0;1;0;1
1925;0;0;0;54.45;1.27;0;1;0;0;0;1;1;0
1926;0;0;1;29.99;7.41;0;1;0;0;0;1;0;1
1927;0;0;0;19.86;0.96;0;1;0;0;0;1;1;0
1928;0;0;1;24.05;2.14;0;1;0;0;0;1;0;1
1929;0;0;1;34.79;6.2;0;1;0;0;0;1;0;1
1930;0;0;1;46.93;7.38;0;1;0;0;0;1;0;1
1931;1;1;0;54.19;0.6;0;1;0;0;0;1;1;0
1932;0;0;0;24.16;0.93;0;1;0;0;1;0;1;0
1933;0;0;1;83.5;7.01;0;1;0;0;1;0;0;1
1934;5;0;0;32.2;0.61;0;1;0;0;1;0;0;1
1935;1;0;1;27.44;0.71;0;1;0;0;1;0;0;1
1936;0;0;1;28.47;7.42;0;1;0;0;1;0;0;1
1937;5;1;0;63.46;0.79;0;1;0;0;1;0;0;1
1938;0;1;0;4.57;2.73;0;1;0;0;1;0;0;1
1939;0;0;0;46.38;0.75;0;1;0;0;1;0;1;0
1940;1;0;1;86.52;4.91;0;1;0;0;1;0;0;1
1941;0;0;1;43.49;0.79;0;1;0;0;1;0;0;1
1942;1;0;0;46.22;0.83;0;1;0;0;1;0;0;0
1943;0;0;1;47.53;7.38;0;1;0;0;1;0;0;1
1944;0;0;1;85.27;5.63;0;1;0;0;1;0;0;1
1945;5;0;1;77.48;0.61;0;1;0;0;1;0;0;1
1946;0;1;1;52.32;7.43;0;1;0;0;0;1;0;1
1947;5;0;0;35.98;1.39;0;1;0;0;0;1;0;1
1948;0;0;0;36.74;2.37;0;1;0;0;0;1;1;0
1949;0;0;1;33.27;7.54;0;1;0;0;0;1;0;1
1950;5;0;0;61.38;3.04;0;1;0;0;0;1;0;0
1951;0;0;1;37.54;7.32;0;1;0;0;0;1;0;1
1952;0;0;1;21.34;7.48;0;1;0;0;0;1;0;1
1953;0;0;1;57.16;7.26;0;1;0;0;0;1;0;1
1954;3;0;0;48.09;1.02;0;1;0;0;0;1;0;1
1955;1;0;0;45.72;1.22;0;1;0;0;0;1;1;0
1956;0;0;1;47.66;3.39;0;1;0;0;0;1;0;1
1957;0;0;1;8.94;1.75;0;1;0;0;0;1;0;1
1958;0;0;1;30.79;7.34;0;1;0;0;0;1;0;1
1959;1;1;0;52.4;1.03;0;1;0;0;0;1;1;0
1960;0;0;1;50.09;5.96;0;1;0;0;0;1;0;1
1961;0;0;1;87.59;7.08;0;1;0;0;0;1;0;1
1962;5;0;0;2.03;4.6;0;1;0;0;0;1;1;0
1963;0;0;1;37.25;7.64;0;1;0;0;0;1;0;1
1964;0;0;1;46.02;7.41;0;1;0;0;0;1;0;1
1965;0;0;1;50.35;6.08;0;1;0;0;0;1;0;1
1966;0;0;1;19.37;7.38;0;1;0;0;0;1;0;1
1967;0;0;1;13.14;7.66;0;1;0;0;0;1;0;1
1968;0;0;1;43.84;3.85;0;1;0;0;1;0;0;1
1969;0;0;1;15.7;6.03;0;1;0;0;1;0;0;1
1970;0;0;1;87.64;4.58;0;1;0;0;1;0;0;1
1971;1;0;1;45.79;1.14;0;1;0;0;1;0;0;1
1972;1;0;1;39.01;0.95;0;1;0;0;1;0;0;1
1973;0;0;1;8.61;5.82;0;1;0;0;1;0;0;1
1974;2;1;1;36.3;0.64;0;1;0;0;1;0;0;1
1975;0;0;1;32.09;7.38;0;1;0;0;0;1;0;1
1976;0;0;1;47.19;7.49;0;1;0;0;0;1;0;1
1977;0;0;1;79.87;5.14;0;1;0;0;0;1;0;1
1978;0;0;1;15.02;5.67;0;1;0;0;0;1;0;1
1979;0;0;1;89.66;5.44;0;1;0;0;0;1;0;1
1980;0;0;1;49.15;7.2;0;1;0;0;0;1;0;1
1981;0;0;1;48.74;7.39;0;1;0;0;0;1;0;1
1982;0;0;1;88.37;5.01;0;1;0;0;0;1;0;1
1983;0;0;1;30.73;5.86;0;1;0;0;0;1;0;1
1984;0;0;1;84.36;4.16;0;1;0;0;0;1;0;1
1985;0;0;1;17.99;5.99;0;1;0;0;0;1;0;1
1986;0;0;1;7.14;2.19;0;1;0;0;0;1;0;1
1987;0;0;1;89.37;7.13;0;1;0;0;0;1;0;1
1988;0;0;1;49.35;5.95;0;1;0;0;1;0;0;1
1989;5;0;1;54.17;1.07;0;1;0;0;1;0;0;1
1990;4;0;1;15.89;0.6;0;1;0;0;1;0;0;1
1991;0;0;1;86.43;5.67;0;1;0;0;1;0;0;1
1992;0;0;1;5.28;2.96;0;1;0;0;1;0;0;1
1993;4;0;1;80.2;1.1;0;1;0;0;0;0;0;1
1994;0;0;1;75.26;3.77;0;1;0;0;0;1;0;1
1995;5;1;0;29.35;2.55;0;1;0;0;0;1;1;0
1996;0;0;1;44.05;5.24;0;1;0;0;0;1;0;1
1997;0;0;1;0.0;4.27;0;1;0;0;0;1;0;1
1998;0;0;1;73.39;7.21;0;1;0;0;0;1;0;1
1999;0;0;1;48.5;7.27;0;1;0;0;0;1;0;1
2000;0;0;1;41.81;7.35;0;1;0;0;0;1;0;1
2001;0;0;1;50.86;7.37;0;1;0;0;0;1;0;1
2002;0;0;1;42.43;7.42;0;1;0;0;0;1;0;1
2003;0;0;1;42.68;6.1;0;1;0;0;1;0;0;1
2004;0;1;1;35.44;7.6;0;1;0;0;1;0;0;1
2005;0;0;1;27.69;6.56;0;1;0;0;1;0;0;1
2006;0;0;1;38.98;7.61;0;1;0;0;1;0;0;1
2007;0;0;1;40.6;7.36;0;1;0;0;1;0;0;1
2008;0;0;1;21.69;5.3;0;1;0;0;1;0;0;1
2009;0;0;1;52.14;7.31;0;1;0;0;1;0;0;1
2010;3;1;1;3.3;2.84;0;1;0;0;0;0;0;1
2011;3;0;1;33.95;1.75;0;1;0;0;0;0;0;1
2012;3;0;1;0.0;2.17;0;1;0;0;0;0;0;1
2013;0;0;1;41.7;1.06;0;1;0;0;0;0;0;1
2014;3;0;1;10.8;2.32;0;1;0;0;0;0;0;1
2015;0;0;1;56.81;5.07;0;1;0;0;1;0;0;1
2016;1;0;1;49.58;0.71;0;1;0;0;1;0;0;1
2017;1;1;1;9.04;0.69;0;1;0;0;1;0;0;1
2018;1;0;1;63.6;0.55;0;1;0;0;1;0;0;1
2019;0;0;1;36.49;3.39;0;1;0;0;1;0;0;1
2020;1;1;1;58.66;0.57;0;1;0;0;1;0;0;1
2021;0;0;1;8.29;6.04;0;1;0;0;1;0;0;1
2022;3;0;1;22.57;2.41;0;1;0;0;1;0;0;1
2023;0;0;1;83.87;2.79;0;1;0;0;1;0;0;1
2024;1;0;1;57.45;0.45;0;1;0;0;1;0;0;1
2025;1;0;1;60.73;1.06;0;1;0;0;1;0;0;1
2026;0;0;1;89.73;4.9;0;1;0;0;1;0;0;1
2027;3;0;1;46.58;0.67;0;1;0;0;1;0;0;1
2028;0;0;1;67.37;5.07;0;1;0;0;1;0;0;1
2029;0;1;1;23.59;7.48;0;1;0;0;0;1;0;1
2030;0;0;0;29.12;0.78;0;1;0;0;0;1;1;0
2031;1;0;0;53.11;0.68;0;1;0;0;0;1;1;0
2032;1;1;0;50.18;0.64;0;1;0;0;0;1;1;0
2033;5;0;0;15.79;3.0;0;1;0;0;0;1;1;0
2034;0;0;1;63.97;5.45;0;1;0;0;0;1;0;1
2035;0;0;0;14.68;4.3;0;1;0;0;0;1;1;0
2036;0;0;1;17.78;7.49;0;1;0;0;0;1;0;1
2037;1;1;1;17.66;0.72;0;1;0;0;0;1;0;1
2038;1;0;0;46.38;0.75;0;1;0;0;0;1;1;0
2039;0;0;1;3.52;6.21;0;1;0;0;0;1;0;1
2040;0;0;1;2.06;4.54;0;1;0;0;0;1;0;1
2041;0;0;1;34.25;6.09;0;1;0;0;0;1;0;1
2042;0;0;1;88.38;6.97;0;1;0;0;0;1;0;1
2043;1;1;0;22.85;0.98;0;1;0;0;0;1;1;0
2044;0;0;1;79.27;5.15;0;1;0;0;0;1;0;1
2045;0;0;1;80.02;7.13;0;1;0;0;0;1;0;1
2046;3;0;1;79.87;3.26;0;1;0;0;1;0;0;1
2047;0;0;0;50.97;1.26;0;1;0;0;1;0;0;1
2048;0;0;1;11.63;2.16;0;1;0;0;1;0;0;1
2049;0;0;1;20.01;2.55;0;1;0;0;1;0;0;1
2050;1;0;1;33.54;0.89;0;1;0;0;1;0;0;1
2051;1;0;0;57.98;0.77;0;1;0;0;1;0;1;0
2052;3;0;1;62.21;1.23;0;1;0;0;1;0;0;1
2053;1;0;1;51.3;1.53;0;1;0;0;1;0;0;1
2054;1;0;1;59.22;1.01;0;1;0;0;1;0;0;1
2055;0;0;1;65.14;4.38;0;1;0;0;1;0;0;1
2056;4;1;1;42.08;1.22;0;1;0;0;1;0;0;1
2057;0;0;1;14.44;7.42;0;1;0;0;1;0;0;1
2058;0;0;1;7.0;4.46;0;1;0;0;1;0;0;1
2059;0;1;1;87.14;7.08;0;1;0;0;1;0;0;1
2060;1;1;1;64.87;0.96;0;1;0;0;1;0;0;1
2061;0;1;0;53.68;2.36;0;1;0;0;1;0;1;0
2062;0;0;1;78.81;7.21;0;1;0;0;1;0;0;1
2063;1;0;1;53.11;0.68;0;1;0;0;1;0;0;1
2064;0;0;1;0.0;0.79;0;1;0;0;1;0;0;1
2065;0;0;0;6.33;2.96;0;1;0;0;1;0;0;1
2066;1;0;1;5.28;2.96;0;1;0;0;0;1;0;1
2067;0;0;1;40.1;7.52;0;1;0;0;0;1;0;1
2068;0;0;1;26.19;6.04;0;1;0;0;0;1;0;1
2069;0;0;1;85.78;7.04;0;1;0;0;0;1;0;1
2070;0;0;1;42.41;7.34;0;1;0;0;0;1;0;1
2071;0;0;1;8.07;6.59;0;1;0;0;0;1;0;1
2072;0;0;1;32.86;8.23;0;1;0;0;0;1;0;1
2073;1;0;0;58.69;0.89;0;1;0;0;0;1;1;0
2074;0;0;1;62.34;4.92;0;1;0;0;0;0;0;1
2075;1;0;1;49.58;0.71;0;1;0;0;0;0;0;1
2076;0;0;1;29.91;4.48;0;1;0;0;0;0;0;1
2077;5;0;0;49.1;0.79;0;1;0;0;0;0;0;0
